"Julian_Date","Year","Girth_cm","Grass_Temp..Deg.C...Smp.","Soil_Temp_4in...Deg.C...Smp.","Air_Temp..Deg.C...Smp.","Grass_Temp_Min..Deg.C...Min.","Grass_Temp_Max..Deg.C...Max.","Rain_mm_Tot...mm...Tot.","species","Air_Temp_Max...Deg.C...Max."
107,"2018",80,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",92,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",138,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",105,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",138,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",122,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",126,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",90,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",110,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",189,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",184,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",84,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",110,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",169,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",200,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",190,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",142,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",35,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",181,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",115,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",68,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",127,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",175,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",212,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",135,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",111,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",205,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",202,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",149,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",184,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",66,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",100,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",119,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",93,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",255,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",175,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",103,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",82,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",139,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",93,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",142,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",83,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",240,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",110,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",130,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",108,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",123,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",147,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",159,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",433,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",120,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",143,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",167,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",268,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",234,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",171,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",125,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",87,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",310,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",275,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",464,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",130,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",168,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",232,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",210,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",119,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",340,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",212,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",132,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",53,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",29,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",62,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",180,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",106,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",90,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",68,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",110,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",133,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",100,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",308,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",185,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",110,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",119,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",97,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",150,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",164,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",267,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",90,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",90,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",59,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",134,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",231,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",226,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",74,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",48,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",71,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",102,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",144,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",545,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",135,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",75,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",184,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",82,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",68,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",39,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",89,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",227,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",88,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",63,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",161,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",222,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",85,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
107,"2018",107,14.19,9.46,14.47,7.516,16.83,0,"quercus.robur",14.76
108,"2018",165,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",88,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",181,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",90,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",156,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",208,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",204,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
108,"2018",171,22.45,10.34,18.27,7.437,22.46,0,"quercus.robur",18.37
110,"2018",125,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",65,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",118,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",145,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",271,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",142,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",55,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
110,"2018",282,23.4,11.55,19.11,7.955,32.66,0,"quercus.robur",28.56
111,"2018",92,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",126,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",147,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",159,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",232,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",110,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",100,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",90,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",71,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",59,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",74,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",48,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",68,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
111,"2018",85,21,11.9,17.4,7.29,34.1,0,"quercus.robur",25.26
114,"2018",68,13.66,11.95,12.85,10.07,21.41,0,"quercus.robur",15.96
99,"2010",149,20.3,7.847,12.4,0.708,26.97,0,"quercus.robur",15.54
91,"2011",149,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
103,"2010",153,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
109,"2010",78,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
95,"2011",78,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
91,"2011",152,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2010",402,9.82,7.833,8.39,5.197,20.62,0.1,"quercus.robur",14.36
88,"2011",402,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
105,"2010",303,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
91,"2011",303,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2010",380,9.82,7.833,8.39,5.197,20.62,0.1,"quercus.robur",14.36
88,"2011",380,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
100,"2010",50,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
98,"2010",100,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
100,"2010",107,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
108,"2010",115,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",66,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
98,"2010",137,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
102,"2010",146,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
88,"2011",215,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
107,"2010",144,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
93,"2011",144,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
109,"2010",206,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
91,"2011",206,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",171,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",161,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
111,"2010",194,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
88,"2011",194,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",88,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",139,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",99,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",117,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",143,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",126,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",167,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",133,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",135,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",138,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
109,"2010",76,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
95,"2011",76,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
97,"2011",66,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
113,"2010",126,22.05,9.35,10.35,-0.828,31.54,0,"quercus.robur",13.4
97,"2011",75,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",118,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
97,"2011",85,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",90,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
86,"2011",160,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
88,"2011",199,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
97,"2011",90,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
103,"2010",180,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
91,"2011",180,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
93,"2011",192,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
89,"2011",125,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
98,"2011",65,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
92,"2011",378,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",100,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
100,"2011",67,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
92,"2011",78,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",69,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
92,"2011",82,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
85,"2011",127,10.38,7.956,8.61,4.124,22.4,0,"quercus.robur",17.19
94,"2011",123,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",105,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",90,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",92,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",82,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",91,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
111,"2010",94,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
98,"2011",94,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",71,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",125,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",104,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",125,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",113,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",109,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
100,"2011",89,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
94,"2011",110,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
109,"2010",78,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
100,"2011",71,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
96,"2011",122,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",120,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",90,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",68,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
85,"2011",133,10.38,7.956,8.61,4.124,22.4,0,"quercus.robur",17.19
96,"2011",63,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",87,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",80,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",113,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",382,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
98,"2011",67,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",171,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
89,"2011",159,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
92,"2011",211,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",85,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",118,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
92,"2011",112,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",141,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",442,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
97,"2011",114,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
107,"2010",114,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",114,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",134,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
94,"2011",82,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",82,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",115,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
96,"2011",39,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",45,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",109,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
99,"2010",168,20.3,7.847,12.4,0.708,26.97,0,"quercus.robur",15.54
96,"2011",168,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",59,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",52,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",56,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",33,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",51,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",44,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
102,"2011",31,11.88,9.99,8.57,5.775,25.66,0,"quercus.robur",18.96
94,"2011",86,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",41,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",49,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",47,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
100,"2011",67,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
98,"2011",21,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",35,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",44,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",72,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",109,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",28,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",117,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",200,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
97,"2010",220,9.82,7.833,8.39,5.197,20.62,0.1,"quercus.robur",14.36
96,"2011",220,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
104,"2010",448,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
114,"2010",55,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
104,"2010",61,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
104,"2010",150,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
100,"2010",218,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",169,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
114,"2010",64,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
102,"2010",292,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
104,"2010",81,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
104,"2010",190,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
112,"2010",62,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
100,"2010",64,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
106,"2010",74,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
114,"2010",36,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
102,"2010",83,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",63,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",139,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",100,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",193,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",86,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",166,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
108,"2010",112,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
102,"2010",83,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
100,"2010",145,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
106,"2010",55,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
106,"2010",148,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
108,"2010",193,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",68,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",140,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",79,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",71,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",69,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",82,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
102,"2010",51,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
112,"2010",92,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",153,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",136,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",111,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
116,"2010",57,13.02,11.52,11.07,5.118,31.57,1,"quercus.robur",17.04
106,"2010",171,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
114,"2010",139,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
114,"2010",67,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
112,"2010",88,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",163,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",177,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
114,"2010",81,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
114,"2010",100,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
114,"2010",71,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
108,"2010",141,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",89,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
114,"2010",115,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
112,"2010",121,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
